id,age,employer_type,highest_education_completed,marital_status,occupation_code,race_code,gender,capital_gains,capital_losses,hours_worked_per_week,native_country_code,salary_greater_than_100k
16269,53,non_government,bachelors_degree, married,6,3,1,0,0,40,20,1
16270,26,non_government,high_school,never_married,6,3,1,0,0,20,20,0
16271,40,government_local,masters_degree, married,1,3,0,0,0,40,20,1
16272,33,non_government,some_college, married,1,3,1,0,0,40,20,0
16273,66,self_employed_not_incorporated,bachelors_degree, married,3,3,1,0,0,50,20,0
16274,69,government_local,high_school, married,0,3,1,0,0,35,20,0
16275,24,non_government,high_school,never_married,8,3,1,0,0,40,27,0
16276,20,non_government,some_college,never_married,7,3,0,0,0,25,20,0
16277,52,non_government,bachelors_degree, married,0,3,1,44621,0,55,20,1
16278,28,non_government,some_college,never_married,2,3,0,0,0,26,20,0
16279,20,non_government,some_college,never_married,11,3,1,0,0,40,20,0
16280,42,non_government,high_school, married,2,3,0,0,0,40,20,0
16281,50,non_government,high_school, divorced,10,2,0,0,0,44,20,0
16282,23,non_government,bachelors_degree,never_married,1,3,0,0,0,38,20,0
16283,46,non_government,associates_degree_vocational, separated,10,2,0,0,0,40,20,0
16284,18,non_government,high_school,never_married,8,3,1,0,0,30,20,0
16285,42,non_government,high_school, married,6,3,1,0,0,50,20,0
16286,22,non_government,bachelors_degree,never_married,1,3,1,0,0,40,20,0
16287,60,non_government,masters_degree, married,0,3,1,0,0,60,20,1
16288,53,self_employed_incorporated,associates_degree_vocational, married,0,3,1,0,0,40,32,1
16289,40,self_employed_not_incorporated,professional_degree, divorced,7,3,0,0,6832,35,20,0
16290,30,non_government,high_school,never_married,3,3,1,0,0,40,20,0
16291,41,non_government,bachelors_degree, married,11,3,1,0,0,40,20,0
16292,30,government_local,high_school, married,6,3,1,0,0,40,20,0
16293,40,non_government,high_school, married,8,3,1,0,0,40,20,0
16294,21,non_government,some_college, married,3,0,0,0,0,40,20,0
16295,32,non_government,high_school, married,10,3,1,0,0,40,20,0
16296,41,non_government,high_school,never_married,3,3,1,0,0,40,20,0
16297,33,non_government,high_school,never_married,8,3,1,0,0,40,20,0
16298,42,self_employed_not_incorporated,professional_degree, divorced,1,3,1,0,0,60,20,1
16299,22,non_government,some_college,never_married,2,3,0,0,0,40,20,0
16300,32,government_federal,high_school,never_married,2,3,1,0,0,40,20,0
16301,33,non_government,associates_degree_vocational, married,3,3,1,0,0,40,20,0
16302,28,self_employed_incorporated,some_college,never_married,0,3,1,0,0,30,20,0
16303,47,self_employed_incorporated,bachelors_degree, married,0,3,1,0,0,50,3,1
16304,66,non_government,bachelors_degree, married,2,1,1,0,0,40,15,0
16305,50,non_government,associates_degree_vocational, married,8,3,1,8921,0,55,20,1
16306,75,self_employed_not_incorporated,some_college, married,6,2,1,0,5114,40,20,0
16307,60,non_government,high_school, married,6,3,1,0,0,40,20,0
16308,67,non_government,masters_degree, married,0,3,1,0,0,40,20,1
16309,34,government_local,masters_degree, separated,1,3,0,0,0,40,20,0
16310,29,non_government,high_school, married,2,2,0,0,0,40,20,0
16311,41,self_employed_not_incorporated,doctoral_degree, married,1,3,1,48076,0,55,20,1
16312,31,non_government,high_school, married,6,3,1,0,0,40,20,0
16313,49,non_government,high_school,never_married,2,1,0,0,0,40,20,0
16314,29,non_government,associates_degree_vocational,never_married,3,2,1,0,0,45,20,0
16315,34,non_government,some_college, married,4,3,1,0,0,50,20,0
16316,23,non_government,some_college,never_married,6,3,1,0,0,40,20,0
16317,24,non_government,some_college,never_married,3,3,0,0,0,35,20,0
16318,57,non_government,associates_degree_academic, divorced,2,2,0,0,0,40,20,0
16319,30,self_employed_not_incorporated,some_college, married,10,3,1,0,0,40,20,0
16320,20,non_government,associates_degree_academic,never_married,0,3,0,0,0,40,20,0
16321,41,non_government,bachelors_degree, married,1,3,1,0,0,45,20,1
16322,33,government_federal,associates_degree_vocational, divorced,6,2,0,0,0,40,20,1
16323,31,non_government,bachelors_degree,never_married,0,3,0,0,0,40,20,0
16324,49,non_government,some_college, married,6,3,1,0,0,40,20,0
16325,34,non_government,some_college,never_married,2,2,0,0,0,40,20,0
16326,46,non_government,high_school, married,2,3,0,0,0,40,20,0
16327,24,non_government,bachelors_degree,never_married,2,3,0,0,0,30,20,0
16328,27,non_government,high_school,never_married,9,3,1,0,0,40,12,0
16329,24,non_government,some_college,never_married,2,3,0,0,0,40,20,0
16330,29,government_state,some_college, divorced,2,3,1,0,0,20,20,0
16331,38,non_government,associates_degree_vocational,never_married,6,3,1,0,0,40,20,0
16332,31,non_government,masters_degree, married,0,3,1,0,0,60,6,1
16333,36,non_government,high_school, divorced,0,3,0,0,0,40,20,0
16334,25,government_state,some_college, married,0,3,0,0,0,19,20,0
16335,48,non_government,associates_degree_academic, married,1,3,1,0,0,50,20,1
16336,29,non_government,bachelors_degree, married,3,3,1,0,0,40,20,1
16337,32,non_government,high_school, married,10,3,1,0,0,40,20,0
16338,19,non_government,high_school,never_married,2,3,1,0,0,40,20,0
16339,35,non_government,some_college, married,6,3,1,0,0,60,20,0
16340,25,non_government,high_school, married,8,2,1,0,0,40,20,0
16341,40,non_government,bachelors_degree, married,4,3,1,0,0,80,20,1
16342,26,government_local,masters_degree,never_married,1,3,0,6689,0,40,20,0
16343,21,non_government,some_college,never_married,10,3,1,0,0,40,20,0
16344,27,non_government,some_college, married,3,3,1,0,0,40,20,1
16345,18,non_government,high_school,never_married,2,3,1,0,0,40,20,0
16346,48,government_federal,some_college, married,6,3,1,0,0,40,20,1
16347,49,government_local,associates_degree_vocational, married,6,2,1,0,0,40,20,1
16348,36,non_government,bachelors_degree, married,0,3,1,0,5887,40,20,1
16349,22,non_government,high_school,never_married,10,3,0,0,0,48,20,0
16350,33,government_local,high_school, divorced,8,3,0,0,0,35,20,0
16351,37,non_government,high_school, married,7,1,0,0,0,60,15,0
16352,38,non_government,high_school, married,6,3,1,0,5159,48,20,0
16353,37,self_employed_not_incorporated,professional_degree, married,1,3,1,0,0,45,20,1
16354,38,non_government,high_school, married,6,3,1,0,0,40,20,0
16355,45,government_federal,associates_degree_academic, married,2,3,1,0,0,40,20,1
16356,21,non_government,some_college,never_married,0,3,1,0,0,40,20,0
16357,24,non_government,some_college,never_married,4,1,1,0,0,30,20,0
16358,37,self_employed_not_incorporated,professional_degree, married,1,3,1,0,0,50,20,1
16359,45,non_government,masters_degree, married,1,3,1,0,0,36,5,1
16360,45,non_government,associates_degree_vocational, divorced,4,3,0,0,0,40,20,0
16361,29,non_government,high_school,never_married,9,1,1,0,0,40,15,0
16362,36,non_government,some_college, married,6,3,1,0,0,40,20,0
16363,50,non_government,high_school, married,11,3,1,0,0,35,20,0
16364,28,non_government,bachelors_degree,never_married,2,3,0,0,0,20,20,0
16365,26,non_government,high_school, divorced,10,3,1,0,0,40,20,0
16366,56,non_government,high_school, widowed,2,3,0,0,0,40,20,0
16367,41,self_employed_not_incorporated,bachelors_degree, separated,6,3,1,0,0,35,20,0
16368,37,government_federal,some_college, married,10,3,1,0,0,40,20,0
16369,43,non_government,some_college, married,1,3,1,0,0,40,20,0
16370,39,government_local,masters_degree, divorced,1,3,0,0,0,40,20,0
16371,24,non_government,masters_degree,never_married,5,3,1,0,0,50,20,0
16372,75,self_employed_not_incorporated,high_school, married,11,3,1,0,0,20,20,0
16373,38,self_employed_not_incorporated,bachelors_degree, married,11,3,1,0,0,60,20,0
16374,43,non_government,bachelors_degree,never_married,3,3,1,0,0,50,20,0
16375,37,non_government,bachelors_degree, married,7,1,1,0,0,30,1,0
16376,30,non_government,associates_degree_vocational, married,1,3,0,0,0,36,20,1
16377,39,non_government,doctoral_degree, married,0,3,1,0,0,45,20,1
16378,22,government_federal,some_college,never_married,0,3,0,0,0,40,20,0
16379,49,non_government,high_school, divorced,3,3,0,0,0,32,20,0
16380,31,non_government,some_college, separated,2,2,0,0,0,38,20,0
16381,48,non_government,some_college, married,2,3,1,0,0,40,20,1
16382,39,non_government,bachelors_degree, divorced,3,3,0,0,0,40,20,0
16383,25,non_government,associates_degree_vocational,never_married,2,3,0,0,0,40,20,0
16384,45,self_employed_not_incorporated,masters_degree,never_married,1,3,0,0,0,60,20,0
16385,41,non_government,high_school, divorced,3,3,1,0,0,50,20,0
16386,48,non_government,bachelors_degree, married,3,3,0,0,7314,70,20,1
16387,72,non_government,high_school, married,3,3,1,0,0,12,20,0
16388,29,non_government,bachelors_degree,never_married,0,3,1,0,0,40,20,0
16389,37,non_government,associates_degree_vocational, divorced,3,3,0,0,0,40,20,0
16390,31,self_employed_not_incorporated,masters_degree,never_married,1,3,1,0,0,45,5,0
16391,29,non_government,bachelors_degree,never_married,0,3,0,0,0,55,20,0
16392,48,non_government,bachelors_degree, married,0,3,1,0,0,40,20,1
16393,39,non_government,associates_degree_vocational, married,2,3,0,0,0,20,20,1
16394,47,self_employed_incorporated,bachelors_degree, divorced,0,3,1,0,0,70,20,1
16395,34,non_government,high_school,never_married,4,3,1,0,0,40,20,0
16396,39,non_government,some_college, married,6,3,1,0,0,40,20,0
16397,23,non_government,high_school,never_married,3,2,0,0,0,25,26,0
16398,27,non_government,high_school, separated,10,3,1,0,0,43,20,0
16399,47,non_government,some_college, divorced,2,2,0,0,0,40,20,0
16400,44,government_local,associates_degree_academic,never_married,9,3,1,0,0,40,20,0
16401,46,non_government,some_college, married,2,3,1,0,0,40,20,0
16402,26,non_government,high_school, married,6,3,1,0,0,48,20,0
16403,44,self_employed_incorporated,some_college,never_married,3,3,1,0,6864,60,20,0
16404,33,government_local,associates_degree_vocational,never_married,9,3,1,0,0,70,20,0
16405,54,non_government,masters_degree, married,3,3,1,0,0,68,20,1
16406,21,non_government,some_college,never_married,2,3,0,0,0,35,20,0
16407,34,government_local,some_college,never_married,7,3,1,0,0,48,20,0
16408,24,non_government,high_school,never_married,10,2,1,0,0,45,20,0
16409,53,non_government,bachelors_degree, married,1,1,1,0,0,40,12,0
16410,19,non_government,some_college,never_married,1,3,0,0,0,40,20,0
16411,39,non_government,bachelors_degree, divorced,2,3,1,0,0,40,20,0
16412,28,government_local,some_college, married,2,3,0,0,0,40,20,0
16413,30,non_government,some_college, married,4,3,1,0,0,32,20,0
16414,46,non_government,bachelors_degree, married,5,3,1,0,0,40,20,0
16415,31,non_government,high_school, divorced,8,3,1,0,0,40,20,0
16416,29,self_employed_not_incorporated,high_school, married,8,3,1,0,0,45,20,0
16417,21,non_government,high_school,never_married,2,3,0,0,0,30,20,0
16418,44,non_government,masters_degree, married,0,3,1,0,0,50,20,1
16419,21,self_employed_not_incorporated,associates_degree_vocational, married,11,3,1,0,0,40,20,0
16420,30,government_local,bachelors_degree,never_married,0,3,1,0,0,40,20,0
16421,41,non_government,some_college, married,3,3,1,0,0,50,20,0
16422,34,self_employed_not_incorporated,bachelors_degree, married,1,2,1,0,5776,48,20,1
16423,40,non_government,associates_degree_academic, married,2,3,1,0,0,40,20,0
16424,26,non_government,high_school,never_married,3,3,1,0,0,40,20,0
16425,56,self_employed_not_incorporated,some_college, married,6,3,1,0,0,50,20,1
16426,41,government_local,bachelors_degree, married,6,2,1,0,0,40,20,0
16427,23,non_government,high_school,never_married,7,3,1,0,0,40,4,0
16428,41,non_government,some_college, married,3,3,1,11900,0,40,20,0
16429,34,non_government,high_school, married,10,2,1,0,0,40,20,0
16430,26,non_government,bachelors_degree,never_married,1,3,1,0,0,40,20,0
16431,61,self_employed_not_incorporated,high_school, widowed,7,3,0,0,0,40,20,0
16432,30,government_state,masters_degree, married,1,1,1,0,0,17,30,0
16433,34,non_government,high_school, married,3,3,1,0,0,50,20,0
16434,27,non_government,high_school, married,8,3,1,0,0,99,20,0
16435,37,non_government,associates_degree_academic, married,6,3,1,0,0,45,20,0
16436,41,non_government,associates_degree_vocational, divorced,1,3,0,0,0,43,20,0
16437,20,non_government,some_college,never_married,7,3,0,0,0,20,20,0
16438,51,self_employed_incorporated,bachelors_degree, married,9,2,1,0,0,40,20,1
16439,27,non_government,bachelors_degree,never_married,2,3,0,0,0,40,20,0
16440,46,non_government,high_school, married,4,3,1,0,4915,35,20,0
16441,41,non_government,bachelors_degree, divorced,7,3,1,0,0,40,20,0
16442,42,non_government,high_school, divorced,4,2,0,0,0,40,20,0
16443,31,non_government,high_school, married,3,3,1,11841,0,40,20,0
16444,23,government_state,bachelors_degree,never_married,1,3,0,0,0,27,20,0
16445,30,self_employed_not_incorporated,high_school, married,3,3,1,0,0,50,20,0
16446,20,self_employed_not_incorporated,some_college,never_married,1,1,0,0,0,20,19,0
16447,45,non_government,some_college, divorced,0,3,0,0,0,40,20,0
16448,19,non_government,some_college,never_married,3,3,1,0,0,20,20,0
16449,54,self_employed_incorporated,bachelors_degree, married,3,3,1,0,0,70,20,1
16450,28,government_local,professional_degree, married,1,3,1,0,0,40,20,0
16451,20,government_federal,high_school,never_married,7,3,0,0,0,40,20,0
16452,27,non_government,high_school,never_married,10,3,0,0,0,40,20,0
16453,46,self_employed_incorporated,some_college, married,3,3,1,0,0,60,20,0
16454,39,non_government,high_school,never_married,2,3,0,0,0,40,20,1
16455,34,self_employed_not_incorporated,high_school, married,11,3,1,0,0,80,20,0
16456,57,non_government,high_school, married,8,3,1,0,0,40,20,0
16457,59,non_government,doctoral_degree,never_married,1,3,1,0,0,50,20,0
16458,31,non_government,associates_degree_vocational, divorced,10,3,1,0,0,43,20,0
16459,41,non_government,some_college, married,0,3,1,0,0,60,20,1
16460,19,non_government,high_school,never_married,2,3,1,0,0,25,20,0
16461,40,non_government,bachelors_degree,never_married,0,3,0,13480,0,48,20,0
16462,50,non_government,bachelors_degree, divorced,0,3,0,0,0,50,20,1
16463,49,self_employed_incorporated,some_college, divorced,0,3,0,0,0,32,20,0
16464,52,non_government,high_school, married,6,3,1,0,0,40,20,0
16465,28,non_government,bachelors_degree, married,5,2,0,0,0,40,20,0
16466,23,non_government,some_college,never_married,1,3,1,0,0,10,20,0
16467,33,non_government,bachelors_degree, married,0,3,1,0,0,45,20,0
16468,50,government_federal,some_college, married,0,3,1,0,0,40,20,0
16469,48,self_employed_not_incorporated,associates_degree_vocational, divorced,0,3,0,0,0,50,20,0
16470,22,non_government,some_college,never_married,7,3,0,0,0,50,20,0
16471,28,non_government,bachelors_degree, married,1,3,1,0,0,43,20,0
16472,57,self_employed_not_incorporated,high_school, married,11,3,1,0,0,30,20,0
16473,47,non_government,high_school, married,5,3,1,0,0,40,20,0
16474,34,non_government,bachelors_degree,never_married,1,3,0,0,0,45,20,0
16475,44,non_government,associates_degree_vocational,never_married,6,3,1,0,0,40,20,0
16476,43,government_local,some_college, divorced,9,3,0,0,0,40,20,0
16477,29,non_government,high_school, separated,3,3,0,0,0,25,20,0
16478,61,non_government,high_school, divorced,0,3,0,0,0,40,20,0
16479,23,non_government,some_college, married,8,3,1,0,0,40,20,0
16480,34,non_government,associates_degree_academic,never_married,1,3,1,0,0,40,20,0
16481,31,government_state,bachelors_degree,never_married,1,3,0,0,0,40,20,0
16482,45,self_employed_incorporated,bachelors_degree, married,0,3,1,0,0,51,20,0
16483,39,non_government,bachelors_degree, married,1,3,1,0,0,40,20,1
16484,20,non_government,some_college,never_married,5,3,0,0,0,10,20,0
16485,41,non_government,some_college, married,2,3,1,0,0,50,20,1
16486,57,non_government,masters_degree, married,0,2,1,0,6188,40,20,1
16487,62,non_government,associates_degree_vocational, separated,12,2,0,0,0,20,20,0
16488,46,government_local,some_college, married,9,3,1,0,0,40,20,1
16489,72,non_government,high_school, married,0,3,0,0,0,50,5,0
16490,56,non_government,some_college, married,8,3,1,0,0,40,20,1
16491,33,non_government,high_school,never_married,1,3,1,0,0,40,20,0
16492,62,government_state,bachelors_degree, divorced,1,3,1,0,0,40,20,0
